Timestamp,Building_ID,Building_Type,Energy_Usage_kWh,Occupancy_Level,Temperature,Humidity,Solar_Radiation,Battery_Level,Grid_Status,Critical_Load,Energy_Priority,Event_Type
2026-06-29 13:00,HC-001,Health Center,57.2,26,36.3,59.4,8.6,88,Stable,True,Critical,Normal
2026-06-29 13:00,SC-002,School,64.4,127,38.2,45.6,8.3,69,Unstable,True,Medium,Normal
2026-06-29 13:00,CC-003,Community Center,2.9,0,37.6,60.8,8.6,89,Stable,False,Low,Normal
2026-06-29 14:00,HC-001,Health Center,52.6,32,33.3,55.8,7.4,97,Stable,True,Critical,Normal
2026-06-29 14:00,SC-002,School,49.6,104,33.5,60.5,7.4,93,Stable,True,Medium,Normal
2026-06-29 14:00,CC-003,Community Center,34.0,1,35.6,52.2,7.5,93,Stable,False,Low,Normal
2026-06-29 15:00,HC-001,Health Center,55.5,18,34.9,53.4,6.1,99,Stable,True,Critical,Normal
2026-06-29 15:00,SC-002,School,58.0,134,34.5,61.3,6.5,90,Stable,True,Medium,Normal
2026-06-29 15:00,CC-003,Community Center,43.0,74,34.8,60.9,6.0,98,Stable,False,Low,Normal
2026-06-29 16:00,HC-001,Health Center,61.5,23,38.2,51.4,4.2,93,Stable,True,Critical,Normal
2026-06-29 16:00,SC-002,School,2.4,0,39.0,47.8,4.4,89,Stable,False,Low,Normal
2026-06-29 16:00,CC-003,Community Center,42.4,39,35.6,50.3,4.4,95,Stable,False,Low,Normal
2026-06-29 17:00,HC-001,Health Center,66.9,26,38.9,50.1,2.0,77,Stable,True,Critical,Normal
2026-06-29 17:00,SC-002,School,2.7,0,35.1,48.0,2.0,65,Stable,False,Low,Normal
2026-06-29 17:00,CC-003,Community Center,41.0,41,36.1,47.6,2.6,70,Stable,False,Low,Normal
2026-06-29 18:00,HC-001,Health Center,33.0,25,26.4,85.5,0.1,78,Stable,True,Critical,Normal
2026-06-29 18:00,SC-002,School,1.9,0,28.1,71.3,0.0,81,Stable,False,Low,Normal
2026-06-29 18:00,CC-003,Community Center,32.5,79,29.4,82.2,0.0,77,Stable,False,Low,Normal
2026-06-29 19:00,HC-001,Health Center,36.5,16,27.9,73.1,0.0,77,Stable,True,Critical,Normal
2026-06-29 19:00,SC-002,School,2.1,0,26.9,76.2,0.0,73,Stable,False,Low,Normal
2026-06-29 19:00,CC-003,Community Center,20.9,54,28.1,71.1,0.0,70,Stable,False,Low,Normal
2026-06-29 20:00,HC-001,Health Center,30.7,15,26.0,74.9,0.0,70,Stable,True,Critical,Normal
2026-06-29 20:00,SC-002,School,3.2,0,29.1,83.8,0.0,69,Stable,False,Low,Normal
2026-06-29 20:00,CC-003,Community Center,19.8,39,27.5,85.9,0.0,78,Stable,False,Low,Normal
2026-06-29 21:00,HC-001,Health Center,33.1,21,27.3,74.0,0.0,78,Stable,True,Critical,Normal
2026-06-29 21:00,SC-002,School,1.2,0,27.8,78.3,0.0,68,Stable,False,Low,Normal
2026-06-29 21:00,CC-003,Community Center,25.8,79,28.0,78.5,0.0,66,Stable,False,Low,Normal
2026-06-29 22:00,HC-001,Health Center,32.4,13,25.8,85.7,0.0,66,Stable,True,Critical,Normal
2026-06-29 22:00,SC-002,School,3.2,0,28.2,83.7,0.0,81,Stable,False,Low,Normal
2026-06-29 22:00,CC-003,Community Center,14.4,3,26.5,79.2,0.0,74,Stable,False,Low,Normal
2026-06-29 23:00,HC-001,Health Center,40.5,35,28.4,82.1,0.0,78,Stable,True,Critical,Normal
2026-06-29 23:00,SC-002,School,2.3,0,28.8,85.3,0.0,83,Stable,False,Low,Normal
2026-06-29 23:00,CC-003,Community Center,18.1,3,28.7,70.2,0.0,81,Stable,False,Low,Normal
2026-06-30 00:00,HC-001,Health Center,37.6,33,27.7,77.3,0.0,75,Stable,True,Critical,Normal
2026-06-30 00:00,SC-002,School,2.6,0,27.6,86.3,0.0,71,Stable,False,Low,Normal
2026-06-30 00:00,CC-003,Community Center,10.8,3,26.1,83.3,0.0,73,Stable,False,Low,Normal
2026-06-30 01:00,HC-001,Health Center,41.9,43,28.6,79.8,0.0,78,Stable,True,Critical,Normal
2026-06-30 01:00,SC-002,School,1.4,0,26.6,79.5,0.0,68,Stable,False,Low,Normal
2026-06-30 01:00,CC-003,Community Center,13.4,2,27.5,76.3,0.0,78,Stable,False,Low,Normal
2026-06-30 02:00,HC-001,Health Center,36.2,32,26.6,79.4,0.0,84,Stable,True,Critical,Normal
2026-06-30 02:00,SC-002,School,3.0,0,26.0,81.8,0.0,84,Stable,False,Low,Normal
2026-06-30 02:00,CC-003,Community Center,16.0,2,28.0,77.5,0.0,81,Stable,False,Low,Normal
2026-06-30 03:00,HC-001,Health Center,28.5,17,25.7,82.9,0.0,83,Stable,True,Critical,Normal
2026-06-30 03:00,SC-002,School,3.1,0,28.5,85.5,0.0,81,Stable,False,Low,Normal
2026-06-30 03:00,CC-003,Community Center,13.7,1,26.8,72.8,0.0,78,Stable,False,Low,Normal
2026-06-30 04:00,HC-001,Health Center,33.0,35,25.5,78.1,0.0,77,Stable,True,Critical,Normal
2026-06-30 04:00,SC-002,School,2.4,0,27.5,77.3,0.0,78,Stable,False,Low,Normal
2026-06-30 04:00,CC-003,Community Center,10.7,4,25.7,82.4,0.0,80,Stable,False,Low,Normal
2026-06-30 05:00,HC-001,Health Center,35.1,38,26.6,74.5,0.0,79,Stable,True,Critical,Normal
2026-06-30 05:00,SC-002,School,3.0,0,28.3,81.5,0.0,83,Stable,False,Low,Normal
2026-06-30 05:00,CC-003,Community Center,1.5,0,25.8,85.8,0.0,75,Stable,False,Low,Normal
2026-06-30 06:00,HC-001,Health Center,61.1,24,38.5,50.8,0.0,76,Stable,True,Critical,Normal
2026-06-30 06:00,SC-002,School,1.2,0,33.0,61.1,0.0,75,Stable,False,Low,Normal
2026-06-30 06:00,CC-003,Community Center,31.4,2,34.6,62.9,0.1,69,Stable,False,Low,Normal
2026-06-30 07:00,HC-001,Health Center,59.3,22,37.8,44.2,2.5,72,Stable,True,Critical,Normal
2026-06-30 07:00,SC-002,School,57.6,127,35.1,46.9,2.1,70,Stable,True,Medium,Normal
2026-06-30 07:00,CC-003,Community Center,27.4,1,33.7,62.0,2.5,80,Stable,False,Low,Normal
2026-06-30 08:00,HC-001,Health Center,54.7,31,35.3,62.1,4.2,99,Stable,True,Critical,Normal
2026-06-30 08:00,SC-002,School,57.7,129,34.8,44.1,4.2,93,Stable,True,Medium,Normal
2026-06-30 08:00,CC-003,Community Center,39.8,3,38.5,42.3,4.1,94,Stable,False,Low,Normal
2026-06-30 09:00,HC-001,Health Center,55.3,27,35.0,45.4,6.0,95,Stable,True,Critical,Normal
2026-06-30 09:00,SC-002,School,66.9,127,38.1,62.9,6.5,99,Stable,True,Medium,Normal
2026-06-30 09:00,CC-003,Community Center,41.0,4,38.8,45.8,6.2,89,Stable,False,Low,Normal
2026-06-30 10:00,HC-001,Health Center,58.9,39,35.8,52.6,7.4,94,Stable,True,Critical,Normal
2026-06-30 10:00,SC-002,School,62.6,67,38.9,59.8,7.9,96,Stable,True,Medium,Normal
2026-06-30 10:00,CC-003,Community Center,36.6,1,35.5,42.4,7.8,88,Stable,False,Low,Normal
2026-06-30 11:00,HC-001,Health Center,61.8,18,39.3,54.7,8.7,99,Stable,True,Critical,Normal
2026-06-30 11:00,SC-002,School,52.1,94,33.6,47.8,8.8,88,Stable,True,Medium,Normal
2026-06-30 11:00,CC-003,Community Center,38.7,1,37.5,60.1,8.3,94,Stable,False,Low,Normal
2026-06-30 12:00,HC-001,Health Center,54.3,18,36.2,48.0,9.0,92,Stable,True,Critical,Normal
2026-06-30 12:00,SC-002,School,53.0,84,35.5,56.4,8.9,88,Stable,True,Medium,Normal
2026-06-30 12:00,CC-003,Community Center,37.8,3,37.1,56.2,9.0,88,Stable,False,Low,Normal
2026-06-30 13:00,HC-001,Health Center,62.1,32,37.6,46.7,8.7,89,Stable,True,Critical,Normal
2026-06-30 13:00,SC-002,School,47.6,77,33.0,42.7,8.4,98,Stable,True,Medium,Normal
2026-06-30 13:00,CC-003,Community Center,32.4,3,34.1,50.6,8.7,97,Stable,False,Low,Normal
2026-06-30 14:00,HC-001,Health Center,60.0,27,37.6,48.1,7.5,96,Stable,True,Critical,Normal
2026-06-30 14:00,SC-002,School,60.6,105,37.3,59.0,7.5,99,Stable,True,Medium,Normal
2026-06-30 14:00,CC-003,Community Center,42.9,1,39.3,58.8,7.4,56,Unstable,False,Low,Normal
2026-06-30 15:00,HC-001,Health Center,62.3,34,37.9,51.6,6.5,90,Stable,True,Critical,Normal
2026-06-30 15:00,SC-002,School,67.6,97,39.2,54.7,6.1,53,Unstable,True,Medium,Normal
2026-06-30 15:00,CC-003,Community Center,51.5,76,37.6,54.7,6.2,93,Stable,False,Low,Normal
2026-06-30 16:00,HC-001,Health Center,56.8,26,34.9,59.4,4.3,97,Stable,True,Critical,Normal
2026-06-30 16:00,SC-002,School,2.6,0,33.7,50.9,4.7,93,Stable,False,Low,Normal
2026-06-30 16:00,CC-003,Community Center,51.3,79,38.1,47.8,4.3,94,Stable,False,Low,Normal
2026-06-30 17:00,HC-001,Health Center,58.3,17,37.2,47.6,2.4,72,Stable,True,Critical,Normal
2026-06-30 17:00,SC-002,School,2.2,0,33.3,53.3,2.5,67,Stable,False,Low,Normal
2026-06-30 17:00,CC-003,Community Center,41.3,57,35.3,51.4,2.2,79,Stable,False,Low,Normal
2026-06-30 18:00,HC-001,Health Center,41.6,23,29.3,77.9,0.0,70,Stable,True,Critical,Normal
2026-06-30 18:00,SC-002,School,2.1,0,27.5,71.6,0.1,75,Stable,False,Low,Normal
2026-06-30 18:00,CC-003,Community Center,23.1,76,27.2,82.9,0.2,67,Stable,False,Low,Normal
2026-06-30 19:00,HC-001,Health Center,39.0,42,27.3,73.8,0.0,80,Stable,True,Critical,Normal
2026-06-30 19:00,SC-002,School,2.9,0,26.3,73.5,0.0,70,Stable,False,Low,Normal
2026-06-30 19:00,CC-003,Community Center,17.4,34,27.0,77.4,0.0,75,Stable,False,Low,Normal
2026-06-30 20:00,HC-001,Health Center,34.8,21,27.0,74.1,0.0,72,Stable,True,Critical,Normal
2026-06-30 20:00,SC-002,School,1.3,0,25.7,80.5,0.0,74,Stable,False,Low,Normal
2026-06-30 20:00,CC-003,Community Center,27.8,76,28.6,76.7,0.0,74,Stable,False,Low,Normal
2026-06-30 21:00,HC-001,Health Center,32.3,22,27.2,78.1,0.0,67,Stable,True,Critical,Normal
2026-06-30 21:00,SC-002,School,1.3,0,28.8,79.7,0.0,78,Stable,False,Low,Normal
2026-06-30 21:00,CC-003,Community Center,23.6,38,28.9,73.7,0.0,83,Stable,False,Low,Normal
2026-06-30 22:00,HC-001,Health Center,30.2,14,26.3,72.8,0.0,73,Stable,True,Critical,Normal
2026-06-30 22:00,SC-002,School,2.7,0,28.1,85.8,0.0,77,Stable,False,Low,Normal
2026-06-30 22:00,CC-003,Community Center,3.0,0,27.4,77.8,0.0,73,Stable,False,Low,Normal
2026-06-30 23:00,HC-001,Health Center,40.4,44,29.0,77.4,0.0,76,Stable,True,Critical,Normal
2026-06-30 23:00,SC-002,School,2.6,0,26.4,70.6,0.0,78,Stable,False,Low,Normal
2026-06-30 23:00,CC-003,Community Center,16.5,3,28.2,79.0,0.0,69,Stable,False,Low,Normal
2026-07-01 00:00,HC-001,Health Center,34.3,21,27.9,80.0,0.0,70,Stable,True,Critical,Normal
2026-07-01 00:00,SC-002,School,2.5,0,26.7,80.1,0.0,77,Stable,False,Low,Normal
2026-07-01 00:00,CC-003,Community Center,11.5,3,26.0,82.7,0.0,77,Stable,False,Low,Normal
2026-07-01 01:00,HC-001,Health Center,35.9,15,28.1,73.2,0.0,70,Stable,True,Critical,Normal
2026-07-01 01:00,SC-002,School,3.1,0,28.5,74.5,0.0,78,Stable,False,Low,Normal
2026-07-01 01:00,CC-003,Community Center,13.0,3,26.8,84.6,0.0,75,Stable,False,Low,Normal
2026-07-01 02:00,HC-001,Health Center,41.5,38,28.1,87.0,0.0,77,Stable,True,Critical,Normal
2026-07-01 02:00,SC-002,School,2.2,0,27.1,72.4,0.0,76,Stable,False,Low,Normal
2026-07-01 02:00,CC-003,Community Center,1.4,0,28.4,79.0,0.0,80,Stable,False,Low,Normal
2026-07-01 03:00,HC-001,Health Center,35.1,43,26.3,73.9,0.0,70,Stable,True,Critical,Normal
2026-07-01 03:00,SC-002,School,1.6,0,29.1,71.1,0.0,73,Stable,False,Low,Normal
2026-07-01 03:00,CC-003,Community Center,12.9,3,26.6,75.9,0.0,81,Stable,False,Low,Normal
2026-07-01 04:00,HC-001,Health Center,34.3,17,27.0,72.6,0.0,84,Stable,True,Critical,Normal
2026-07-01 04:00,SC-002,School,2.1,0,25.7,82.8,0.0,80,Stable,False,Low,Normal
2026-07-01 04:00,CC-003,Community Center,1.4,0,25.9,79.6,0.0,76,Stable,False,Low,Normal
2026-07-01 05:00,HC-001,Health Center,35.0,19,27.6,72.6,0.0,82,Stable,True,Critical,Normal
2026-07-01 05:00,SC-002,School,1.4,0,26.6,70.2,0.0,73,Stable,False,Low,Normal
2026-07-01 05:00,CC-003,Community Center,18.6,1,28.8,84.5,0.0,67,Stable,False,Low,Normal
2026-07-01 06:00,HC-001,Health Center,49.9,16,33.1,45.7,0.2,74,Stable,True,Critical,Normal
2026-07-01 06:00,SC-002,School,3.1,0,35.5,54.7,0.0,75,Stable,False,Low,Normal
2026-07-01 06:00,CC-003,Community Center,32.3,4,35.2,49.1,0.2,66,Stable,False,Low,Normal
2026-07-01 07:00,HC-001,Health Center,49.4,21,33.1,54.3,2.2,72,Stable,True,Critical,Normal
2026-07-01 07:00,SC-002,School,50.8,89,33.8,48.6,2.3,84,Stable,True,Medium,Normal
2026-07-01 07:00,CC-003,Community Center,37.0,1,35.7,43.8,2.5,75,Stable,False,Low,Normal
2026-07-01 08:00,HC-001,Health Center,57.2,18,36.2,46.7,4.2,89,Stable,True,Critical,Normal
2026-07-01 08:00,SC-002,School,49.3,61,35.6,45.9,4.6,91,Stable,True,Medium,Normal
2026-07-01 08:00,CC-003,Community Center,2.1,0,36.5,51.0,4.5,94,Stable,False,Low,Normal
2026-07-01 09:00,HC-001,Health Center,62.0,39,36.9,55.8,6.5,94,Stable,True,Critical,Normal
2026-07-01 09:00,SC-002,School,50.1,92,33.1,47.5,6.0,88,Stable,True,Medium,Normal
2026-07-01 09:00,CC-003,Community Center,37.9,4,36.0,42.3,6.2,99,Stable,False,Low,Normal
2026-07-01 10:00,HC-001,Health Center,64.8,33,39.3,52.9,7.8,99,Stable,True,Critical,Normal
2026-07-01 10:00,SC-002,School,61.2,103,36.4,54.7,7.3,88,Stable,True,Medium,Normal
2026-07-01 10:00,CC-003,Community Center,36.9,1,37.4,62.2,7.4,90,Stable,False,Low,Normal
2026-07-01 11:00,HC-001,Health Center,58.7,38,35.0,54.4,8.8,89,Stable,True,Critical,Normal
2026-07-01 11:00,SC-002,School,67.2,121,38.0,51.9,8.4,90,Stable,True,Medium,Normal
2026-07-01 11:00,CC-003,Community Center,41.6,2,38.0,54.0,8.8,91,Stable,False,Low,Normal
2026-07-01 12:00,HC-001,Health Center,61.3,40,36.4,61.5,8.6,94,Stable,True,Critical,Normal
2026-07-01 12:00,SC-002,School,66.1,118,39.3,59.4,8.7,89,Stable,True,Medium,Normal
2026-07-01 12:00,CC-003,Community Center,28.0,2,33.8,48.8,9.0,94,Stable,False,Low,Normal
2026-07-01 13:00,HC-001,Health Center,46.4,15,33.1,47.0,8.6,92,Stable,True,Critical,Normal
2026-07-01 13:00,SC-002,School,57.8,81,38.0,47.5,8.5,95,Stable,True,Medium,Normal
2026-07-01 13:00,CC-003,Community Center,41.5,2,38.2,52.6,8.5,68,Unstable,False,Low,Normal
2026-07-01 14:00,HC-001,Health Center,52.7,44,33.8,57.6,7.8,92,Stable,True,Critical,Normal
2026-07-01 14:00,SC-002,School,49.1,50,34.7,52.6,7.5,97,Stable,True,Medium,Normal
2026-07-01 14:00,CC-003,Community Center,2.1,0,33.1,43.4,7.6,95,Stable,False,Low,Normal
2026-07-01 15:00,HC-001,Health Center,54.4,19,34.9,57.2,6.0,99,Stable,True,Critical,Normal
2026-07-01 15:00,SC-002,School,60.6,81,38.0,58.9,6.3,96,Stable,True,Medium,Normal
2026-07-01 15:00,CC-003,Community Center,43.2,54,36.4,48.1,6.1,94,Stable,False,Low,Normal
2026-07-01 16:00,HC-001,Health Center,55.9,39,35.3,55.9,4.3,93,Stable,True,Critical,Normal
2026-07-01 16:00,SC-002,School,1.9,0,35.4,51.0,4.4,94,Stable,False,Low,Normal
2026-07-01 16:00,CC-003,Community Center,38.6,65,33.0,60.7,4.1,94,Stable,False,Low,Normal
2026-07-01 17:00,HC-001,Health Center,57.2,43,34.9,59.7,2.0,83,Stable,True,Critical,Normal
2026-07-01 17:00,SC-002,School,1.7,0,37.2,53.0,2.4,65,Stable,False,Low,Normal
2026-07-01 17:00,CC-003,Community Center,52.2,49,39.3,56.5,2.2,77,Stable,False,Low,Normal
2026-07-01 18:00,HC-001,Health Center,39.7,44,28.9,85.9,0.2,71,Stable,True,Critical,Normal
2026-07-01 18:00,SC-002,School,2.6,0,25.6,78.9,0.1,65,Stable,False,Low,Normal
2026-07-01 18:00,CC-003,Community Center,23.1,37,29.1,75.6,0.0,74,Stable,False,Low,Normal
2026-07-01 19:00,HC-001,Health Center,41.2,36,28.6,83.6,0.0,77,Stable,True,Critical,Normal
2026-07-01 19:00,SC-002,School,3.1,0,28.6,74.0,0.0,68,Stable,False,Low,Normal
2026-07-01 19:00,CC-003,Community Center,24.2,66,27.3,77.0,0.0,71,Stable,False,Low,Normal
2026-07-01 20:00,HC-001,Health Center,33.9,21,27.1,85.6,0.0,70,Stable,True,Critical,Normal
2026-07-01 20:00,SC-002,School,1.5,0,26.7,83.0,0.0,70,Stable,False,Low,Normal
2026-07-01 20:00,CC-003,Community Center,19.7,55,25.8,77.3,0.0,75,Stable,False,Low,Normal
2026-07-01 21:00,HC-001,Health Center,32.4,22,26.4,73.9,0.0,73,Stable,True,Critical,Normal
2026-07-01 21:00,SC-002,School,1.4,0,26.5,76.4,0.0,71,Stable,False,Low,Normal
2026-07-01 21:00,CC-003,Community Center,22.0,49,27.4,75.1,0.0,73,Stable,False,Low,Normal
2026-07-01 22:00,HC-001,Health Center,38.0,31,28.5,73.2,0.0,70,Stable,True,Critical,Normal
2026-07-01 22:00,SC-002,School,1.3,0,27.4,83.4,0.0,83,Stable,False,Low,Normal
2026-07-01 22:00,CC-003,Community Center,3.0,0,25.7,74.5,0.0,78,Stable,False,Low,Normal
2026-07-01 23:00,HC-001,Health Center,42.3,40,29.3,78.2,0.0,65,Stable,True,Critical,Normal
2026-07-01 23:00,SC-002,School,1.8,0,29.3,76.9,0.0,80,Stable,False,Low,Normal
2026-07-01 23:00,CC-003,Community Center,18.5,3,28.6,87.7,0.0,73,Stable,False,Low,Normal
2026-07-02 00:00,HC-001,Health Center,42.4,23,29.5,77.0,0.0,79,Stable,True,Critical,Normal
2026-07-02 00:00,SC-002,School,1.2,0,27.7,71.4,0.0,83,Stable,False,Low,Normal
2026-07-02 00:00,CC-003,Community Center,20.5,4,29.4,71.6,0.0,74,Stable,False,Low,Normal
2026-07-02 01:00,HC-001,Health Center,33.1,23,25.8,80.6,0.0,80,Stable,True,Critical,Normal
2026-07-02 01:00,SC-002,School,1.6,0,27.0,80.8,0.0,67,Stable,False,Low,Normal
2026-07-02 01:00,CC-003,Community Center,12.0,4,26.4,77.5,0.0,83,Stable,False,Low,Normal
2026-07-02 02:00,HC-001,Health Center,31.5,31,26.3,77.8,0.0,77,Stable,True,Critical,Normal
2026-07-02 02:00,SC-002,School,2.7,0,26.1,71.0,0.0,78,Stable,False,Low,Normal
2026-07-02 02:00,CC-003,Community Center,17.8,4,28.0,79.3,0.0,71,Stable,False,Low,Normal
2026-07-02 03:00,HC-001,Health Center,34.7,12,28.6,79.1,0.0,66,Stable,True,Critical,Normal
2026-07-02 03:00,SC-002,School,2.8,0,27.8,72.7,0.0,78,Stable,False,Low,Normal
2026-07-02 03:00,CC-003,Community Center,2.7,0,26.1,71.9,0.0,81,Stable,False,Low,Normal
2026-07-02 04:00,HC-001,Health Center,37.4,21,28.7,72.2,0.0,77,Stable,True,Critical,Normal
2026-07-02 04:00,SC-002,School,2.6,0,28.0,71.8,0.0,66,Stable,False,Low,Normal
2026-07-02 04:00,CC-003,Community Center,11.3,4,27.1,81.0,0.0,69,Stable,False,Low,Normal
2026-07-02 05:00,HC-001,Health Center,40.5,31,28.2,73.5,0.0,68,Stable,True,Critical,Normal
2026-07-02 05:00,SC-002,School,2.3,0,26.5,74.5,0.0,67,Stable,False,Low,Normal
2026-07-02 05:00,CC-003,Community Center,13.9,4,26.9,73.1,0.0,78,Stable,False,Low,Normal
2026-07-02 06:00,HC-001,Health Center,63.9,15,39.0,62.1,0.1,75,Stable,True,Critical,Normal
2026-07-02 06:00,SC-002,School,2.3,0,34.9,59.9,0.0,72,Stable,False,Low,Normal
2026-07-02 06:00,CC-003,Community Center,2.9,0,36.1,46.8,0.2,73,Stable,False,Low,Normal
2026-07-02 07:00,HC-001,Health Center,66.5,39,38.8,48.9,2.6,80,Stable,True,Critical,Normal
2026-07-02 07:00,SC-002,School,67.2,126,37.6,46.4,2.3,67,Stable,True,Medium,Normal
2026-07-02 07:00,CC-003,Community Center,2.4,0,33.4,52.3,2.4,74,Stable,False,Low,Normal
2026-07-02 08:00,HC-001,Health Center,48.8,14,34.0,42.4,4.2,88,Stable,True,Critical,Normal
2026-07-02 08:00,SC-002,School,50.4,86,33.1,56.1,4.4,96,Stable,True,Medium,Normal
2026-07-02 08:00,CC-003,Community Center,39.4,2,37.1,53.0,4.6,96,Stable,False,Low,Normal
2026-07-02 09:00,HC-001,Health Center,59.7,39,35.9,60.9,6.0,99,Stable,True,Critical,Normal
2026-07-02 09:00,SC-002,School,59.2,132,33.9,45.5,6.1,99,Stable,True,Medium,Normal
2026-07-02 09:00,CC-003,Community Center,1.4,0,39.2,58.9,6.2,88,Stable,False,Low,Normal
2026-07-02 10:00,HC-001,Health Center,58.2,29,36.4,58.6,7.7,95,Stable,True,Critical,Normal
2026-07-02 10:00,SC-002,School,57.0,131,34.6,44.7,7.5,97,Stable,True,Medium,Normal
2026-07-02 10:00,CC-003,Community Center,2.5,0,36.3,50.4,7.9,88,Stable,False,Low,Normal
2026-07-02 11:00,HC-001,Health Center,63.3,34,37.4,45.6,8.3,93,Stable,True,Critical,Normal
2026-07-02 11:00,SC-002,School,52.0,89,33.5,47.3,8.4,96,Stable,True,Medium,Normal
2026-07-02 11:00,CC-003,Community Center,32.4,1,34.8,47.5,8.6,90,Stable,False,Low,Normal
2026-07-02 12:00,HC-001,Health Center,63.2,20,38.2,53.7,8.6,93,Stable,True,Critical,Normal
2026-07-02 12:00,SC-002,School,56.5,78,36.0,50.6,8.9,90,Stable,True,Medium,Normal
2026-07-02 12:00,CC-003,Community Center,38.2,2,36.6,61.9,8.6,98,Stable,False,Low,Normal
2026-07-02 13:00,HC-001,Health Center,57.3,40,35.8,44.7,8.2,92,Stable,True,Critical,Normal
2026-07-02 13:00,SC-002,School,53.4,115,33.3,62.4,8.3,98,Stable,True,Medium,Normal
2026-07-02 13:00,CC-003,Community Center,33.5,3,34.1,46.8,8.8,94,Stable,False,Low,Normal
2026-07-02 14:00,HC-001,Health Center,59.6,28,35.9,58.2,7.7,98,Stable,True,Critical,Normal
2026-07-02 14:00,SC-002,School,51.4,80,34.4,49.1,7.8,97,Stable,True,Medium,Normal
2026-07-02 14:00,CC-003,Community Center,31.1,3,33.3,45.0,7.5,99,Stable,False,Low,Normal
2026-07-02 15:00,HC-001,Health Center,64.0,41,38.5,60.0,6.3,64,Unstable,True,Critical,Normal
2026-07-02 15:00,SC-002,School,64.7,100,39.4,48.5,6.2,64,Unstable,True,Medium,Normal
2026-07-02 15:00,CC-003,Community Center,49.4,44,38.2,55.8,6.5,67,Unstable,False,Low,Normal
2026-07-02 16:00,HC-001,Health Center,61.7,27,38.5,53.9,4.5,92,Stable,True,Critical,Normal
2026-07-02 16:00,SC-002,School,1.6,0,34.6,51.9,4.5,88,Stable,False,Low,Normal
2026-07-02 16:00,CC-003,Community Center,51.2,58,39.2,52.4,4.1,98,Stable,False,Low,Normal
2026-07-02 17:00,HC-001,Health Center,53.2,25,34.3,57.4,2.3,79,Stable,True,Critical,Normal
2026-07-02 17:00,SC-002,School,2.4,0,39.2,43.8,2.3,74,Stable,False,Low,Normal
2026-07-02 17:00,CC-003,Community Center,50.2,50,39.5,56.0,2.5,79,Stable,False,Low,Normal
2026-07-02 18:00,HC-001,Health Center,40.7,31,28.3,86.1,0.0,77,Stable,True,Critical,Normal
2026-07-02 18:00,SC-002,School,3.0,0,29.4,71.0,0.0,79,Stable,False,Low,Normal
2026-07-02 18:00,CC-003,Community Center,23.7,66,27.8,72.5,0.0,66,Stable,False,Low,Normal
2026-07-02 19:00,HC-001,Health Center,34.3,35,26.5,82.9,0.0,77,Stable,True,Critical,Normal
2026-07-02 19:00,SC-002,School,2.6,0,27.2,77.9,0.0,76,Stable,False,Low,Normal
2026-07-02 19:00,CC-003,Community Center,25.4,67,27.9,77.3,0.0,68,Stable,False,Low,Normal
2026-07-02 20:00,HC-001,Health Center,32.0,29,25.8,72.5,0.0,76,Stable,True,Critical,Normal
2026-07-02 20:00,SC-002,School,2.0,0,28.0,79.1,0.0,79,Stable,False,Low,Normal
2026-07-02 20:00,CC-003,Community Center,27.6,67,29.4,72.3,0.0,77,Stable,False,Low,Normal
2026-07-02 21:00,HC-001,Health Center,30.7,20,26.3,78.6,0.0,66,Stable,True,Critical,Normal
2026-07-02 21:00,SC-002,School,2.1,0,28.7,83.7,0.0,84,Stable,False,Low,Normal
2026-07-02 21:00,CC-003,Community Center,25.2,43,29.1,74.6,0.0,80,Stable,False,Low,Normal
2026-07-02 22:00,HC-001,Health Center,42.3,31,29.3,78.7,0.0,78,Stable,True,Critical,Normal
2026-07-02 22:00,SC-002,School,2.8,0,29.3,87.9,0.0,66,Stable,False,Low,Normal
2026-07-02 22:00,CC-003,Community Center,14.4,4,27.6,82.4,0.0,81,Stable,False,Low,Normal
2026-07-02 23:00,HC-001,Health Center,44.1,41,29.4,85.1,0.0,80,Stable,True,Critical,Normal
2026-07-02 23:00,SC-002,School,1.2,0,28.5,77.5,0.0,68,Stable,False,Low,Normal
2026-07-02 23:00,CC-003,Community Center,10.8,1,26.1,83.8,0.0,75,Stable,False,Low,Normal
2026-07-03 00:00,HC-001,Health Center,39.3,42,27.4,70.7,0.0,77,Stable,True,Critical,Normal
2026-07-03 00:00,SC-002,School,2.5,0,28.4,72.2,0.0,70,Stable,False,Low,Normal
2026-07-03 00:00,CC-003,Community Center,11.9,2,26.5,73.7,0.0,81,Stable,False,Low,Normal
2026-07-03 01:00,HC-001,Health Center,36.4,14,28.1,77.2,0.0,65,Stable,True,Critical,Normal
2026-07-03 01:00,SC-002,School,3.0,0,28.2,85.2,0.0,73,Stable,False,Low,Normal
2026-07-03 01:00,CC-003,Community Center,11.9,4,26.2,76.2,0.0,82,Stable,False,Low,Normal
2026-07-03 02:00,HC-001,Health Center,40.1,40,27.8,81.8,0.0,75,Stable,True,Critical,Normal
2026-07-03 02:00,SC-002,School,3.2,0,28.6,82.8,0.0,78,Stable,False,Low,Normal
2026-07-03 02:00,CC-003,Community Center,15.7,3,27.5,80.6,0.0,66,Stable,False,Low,Normal
2026-07-03 03:00,HC-001,Health Center,30.5,12,25.5,76.4,0.0,84,Stable,True,Critical,Normal
2026-07-03 03:00,SC-002,School,1.3,0,25.5,80.4,0.0,75,Stable,False,Low,Normal
